what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1646309145552
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1646309145552
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1646309145553
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1646309145555
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1646309145556
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1646309145556
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1646309145558
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1646309145559
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1646309145559
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1646309145560
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1646309145562
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1646309145564
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1646309145564
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1646309145566
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1646309145567
started,bundle,com.altera.sbtgui.integration,12.1.0.177,"com.altera.sbtgui.integration",1646309145567
started,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1646309145568
started,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1646309145568
started,bundle,com.altera.systemconsole,12.1.0.177,"com.altera.systemconsole",1646309145569
started,bundle,com.altera.systemconsole.designs.plugin,12.1.0.177,"com.altera.systemconsole.designs.plugin",1646309145569
started,bundle,com.altera.systemconsole.scripting,12.1.0.177,"com.altera.systemconsole.scripting",1646309145569
started,bundle,com.altera.utilities,12.1.0.177,"com.altera.utilities",1646309145570
os,sysinfo,,,"win32",1646309145571
arch,sysinfo,,,"x86",1646309145571
ws,sysinfo,,,"win32",1646309145571
locale,sysinfo,,,"en_US",1646309145571
processors,sysinfo,,,"8",1646309145571
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1646309145571
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1646309145571
java.specification.name,sysinfo,,,"Java Platform API Specification",1646309145571
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1646309145571
java.specification.version,sysinfo,,,"1.6",1646309145571
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1646309145571
java.version,sysinfo,,,"1.6.0_23",1646309145571
java.vm.info,sysinfo,,,"mixed mode",1646309145571
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1646309145571
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1646309145571
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1646309145571
java.vm.specification.version,sysinfo,,,"1.0",1646309145571
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1646309145571
java.vm.version,sysinfo,,,"19.0-b09",1646309145571
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1646309145955
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1646309146010
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1646309147745
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1646309147857
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1646309147861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309149669
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1646309149779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309152044
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1646309153102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309155248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309202906
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1646309202915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309217223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309220021
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1646309220037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309221968
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1646309235458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309247359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309248727
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1646309249052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309250469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309253122
opened,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1646309253780
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1646309254065
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1646309254075
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1646309254076
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1646309254077
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1646309254087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309264937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309267170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309267184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309269063
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1646309272901
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1646309298918
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1646309316964
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1646309324839
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1646309331648
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1646309331726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1646309333461
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1646309333963
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1646309335070
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1646309335072
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1646309335093
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1646309337061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309345866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309349192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309354205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309365302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309371958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309373858
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1646309374390
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1646309376848
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1646309377166
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1646309384223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309392401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309393987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309396028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309881327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309884261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309885663
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1646309885953
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1646309886352
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1646309886353
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1646309886354
stopped,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1646309887353
stopped,bundle,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui",1646309887354
stopped,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1646309887354
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1646309887354
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1646309887354
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1646309887354
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1646309887356
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1646309887356
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1646309887356
